,lat,lng
23025290,-23.0022203,-43.6322945
26266180,,
24320420,-22.8610751,-43.0700323
28623440,-22.3049209,-42.5390053
24800758,,
22755158,-22.9671209,-43.335389
24473500,-22.7849897,-43.0211566
20910200,,
21311360,,
22452290,,
25956190,-22.9027808,-42.4769162
23573340,-22.9101132,-43.6523382
26379090,,
23020230,,
23093010,-22.874391,-43.52997
22763581,-22.928731,-43.3815633
25085450,,
24741103,,
28909310,-22.9157017,-43.2212844
23058230,,
25545180,-22.9037517,-43.0684019
25561000,-22.7694557,-43.3714661
24460430,-22.8118545,-43.0394565
21031130,-22.8478228,-43.2509587
25530570,-22.9688149,-43.6069568
21021380,-22.841664,-43.2644477
20921405,-22.8941641,-43.228531
24445270,-22.8138562,-43.0280331
21040080,-22.8568656,-43.2537503
27946240,,
28633470,,
25036150,-22.7698281,-43.3223281
24812010,-22.3797382,-41.7754204
22071100,-22.9808194,-43.1910909
21675270,,
21853550,-22.8537135,-43.4959664
28040020,-23.0019724,-44.2302877
28145000,,
21010180,-22.8179008,-43.2939221
21941545,-22.9216325,-42.6046997
23045730,-22.9265367,-43.5732817
20785342,-22.8839526,-43.2693729
21230330,-22.8256491,-43.3270426
27913350,-22.3856328,-41.7713236
24030073,,
21381360,-22.8804089,-43.3184046
24020075,-22.8936076,-43.1193956
24740120,,
21230140,-22.8253979,-43.3301524
27325400,-4.0215649,-38.7546878
24455250,-22.8076578,-43.02898
22281110,-22.959049,-43.1911111
20970210,-22.8862848,-43.2598702
25560380,-22.8733913,-43.3624938
28085120,-21.7226931,-41.3090023
26215360,-22.6412998,-43.396359
20770270,-22.754048,-42.8749092
21371030,-22.8559409,-43.3184741
22470060,-22.806559,-43.4266633727684
26291401,-22.7680779,-43.5542393
24310290,-22.8750583,-43.4933614
24130082,-22.8683148,-43.0915482
24735830,-22.8610826,-42.9228331
25635101,,
20250340,-22.8755858,-43.5015175
21931577,-22.7969451,-43.2069908
24465110,-22.818967,-43.047831
25045570,-22.8300588,-43.6375159
20261063,-22.9247841,-43.2096901
26285610,-22.9219944,-43.0916308
28073540,-22.9325883,-43.3915871
21321050,-22.4431874,-44.3201618
20751410,-22.8811146,-43.3098844
27212220,-22.279213,-42.501332
25510143,-22.7913496,-43.3758504
25580430,-22.8646031,-43.0862248
20761350,-22.8715913,-43.2975076058723
20735060,-22.8998948,-43.2887274
23943525,-22.944306,-43.3475484483757
27123240,-22.838137,-43.0099143
23042390,-22.9283723,-43.5554609
20730030,-22.7750292,-43.5529538
26530210,-22.8023054,-43.4142473
21050000,-22.872722,-43.2583841
28905280,-22.5197119,-44.0862425
21670220,-22.8508931,-43.3798884706133
25675111,-22.8300588,-43.6375159
28013100,-21.767639,-41.3169304
25610105,-22.86176525,-43.4943637357442
26470220,-22.7246115,-43.439466
21921540,-22.811107,-43.1780159
21311300,-22.8890117,-43.3256394
24746182,,
28140000,,
25035655,-22.8618886,-42.3434836
22281033,-22.9601627,-43.1906302
23590490,,
20911300,-22.8671554,-43.2550375
23073080,-22.8947134,-43.5876236
25020290,-22.5060362,-41.9562138
20720300,-22.9054927,-43.2875421
24422035,-22.8325195,-43.0309901
22745090,-22.9295042,-43.3273494
25550041,-22.8297301,-43.037534
27915000,-23.4085581,-46.8864554
20220030,-22.9017916,-43.2042237
28894018,-22.8872781,-43.2515796662759
23020280,-22.965041,-43.494591
25525480,-21.6366454,-41.0492637
22010010,-22.9642625,-43.1734683
22733490,,
27210500,-22.7733721,-43.5839439
22713230,-22.9347237,-43.3842182
23052420,-22.9049904,-43.5512975
20725220,-22.9073832,-43.2876155
26323137,,
24752300,-22.8817925,-42.9840284
28083495,,
28637972,,
20750320,,
22713321,-22.9281273,-43.3853818
25046595,,
27276480,-21.7491017,-41.3567026
22780510,-22.9580709,-43.3876145
20745010,-22.8974155,-43.3070921
25035070,-22.5220709,-44.1415904
23071150,-22.8930515,-43.5824539
22720011,-22.9196617,-43.3979775
27140000,-22.9108021,-43.215491
21073460,-22.8544164,-43.270469
21862000,-22.8645312,-43.4650464
20973080,-22.9159584,-43.177052
24732025,-21.7330012,-41.3116182
23547180,-22.804886,-43.7732701
26515190,-22.8264121,-43.4190195
24751000,-22.85704,-43.018692
28035231,-21.7622563,-41.334389
21725070,-22.859626,-43.4443511
21860402,-22.8574028,-43.4567589
20745311,-22.8965648,-43.3009073
26317450,-23.0203745,-44.5402764
24726135,-22.7721658,-42.9678784
22710320,-22.9455808,-43.385032
23560150,-22.8407697,-43.5245984
27430090,,
20541110,-22.9221982,-43.2437583
20261065,-22.9247841,-43.2096901
20911270,-22.8931822,-43.2408174
26180220,-22.7148685,-43.382992
25560290,-22.7667648,-43.372378
20943000,-22.9083405,-43.2357818
24731200,-22.8625982,-43.2747141
23587415,-22.9250448,-43.6257305
27288080,,
27265537,,
22631450,-23.0055864,-43.3211305
27535060,,
22241220,-22.9419529,-43.2049006
22020060,-22.9669401,-43.1816062
24715730,-22.7932746,-42.9903504
21040361,-22.8476339,-43.2480525977645
21675690,-22.8388608,-43.3659223
24370195,-22.9316907,-43.1155297
26564100,-22.8721399,-42.3500321
24060037,-22.6922396,-43.619102
25550202,-22.3169726,-42.5568147
23535031,-22.9817437,-43.7002418
24812086,,
21046145,-22.5386348,-44.1647205
28615240,-22.7433128,-43.377205
26031180,-22.7283127,-43.4690474
28911100,-22.831385,-43.6033474
26030710,-22.7366617,-43.4709122
21040330,-22.8629653,-43.2528511
25615002,-22.27836,-42.5286802
22765680,-22.9622302,-43.3533051
26171200,-22.8637836,-43.7960438
27945730,-22.3742179,-41.7975904
28909480,-22.8899407,-42.0485161
25011350,-23.0029074,-43.385555
21240300,-22.80768485,-43.3305189000426
22220001,-22.9290523,-43.1772754
23932675,,
21635240,-22.8343823,-43.4102759
23016460,-22.9159788,-43.5322334
26410000,-22.8688912,-43.1147948
24715370,-22.8126272,-43.4161059
24445000,-22.7816966,-43.3900904
24330110,-22.8865982,-42.0413823
20745270,-22.9035516,-43.301647
20260142,-22.9166361,-43.2097521
21863375,-22.8498117,-43.4658463
28921015,-22.743297,-43.7067956
21930380,,
23085110,-22.9169842,-43.6332753
26297117,-22.8177684,-43.5980033
25660043,-22.7932099,-43.5665848
24465000,-22.8222014,-43.0497686
25586010,,
24461835,-22.8056004,-43.0359869
27700000,,
21012200,-22.8238971,-43.2956836
25963007,-22.4109823,-42.9846229
26297327,-22.8210137,-43.5924577
22710365,-22.9346282,-43.3706475
20510970,-22.9306672,-43.2422681
25267100,-22.3779991,-41.7768208
26113420,-22.8462425,-43.3678526
27915220,-22.3898293,-41.7772086
26310010,-22.8478026,-43.0434232
25243610,-22.8959474,-43.2746343
23587570,-22.8212975,-43.3814641
26380284,9.9360072,-68.7173581
25576020,-22.7770758,-43.346984
21235560,-22.8378979,-43.3160471
25965220,-22.7521956,-43.3553754
22765290,,
22641005,-22.9869072,-43.3025005
20251370,-22.9195701,-43.1926825
22280090,-22.957062,-43.1834061
25645705,-22.3289469,-42.5483516
25710225,,
20710010,-22.9043628,-43.2782031
21920445,,
26280420,-22.3049209,-42.5390053
22221140,-22.9307746,-43.1868679
22713003,-22.9303982,-43.3817132
26261220,-23.009694,-43.424823
21010380,-21.6060988,-41.3144994
21330655,-22.8832961,-43.3576946
27276360,,
24915130,,
21311060,-22.8862906,-43.3284046
24456210,-22.8063912,-43.0203582
28060140,-21.7311599,-41.3258386
23587080,,
21361160,-22.8559673,-43.3309237
20751340,-22.8797198,-43.3050209
24445320,-22.8152527,-43.0197335
25745220,-22.7007465,-43.3003093
24210230,-22.8931641,-43.2827591
24130260,-22.8802763,-43.0829888
25964310,,
24120297,-22.8841079,-43.0831475
24716082,-22.7806434,-43.0082742
21381020,-22.8836734,-43.3114311
24436740,-22.8237105,-43.0668051
20541170,-22.7949343,-43.5876034
21220190,-22.7159935,-43.4504022
24020350,-22.8995529,-43.117089
24470370,-22.7951241,-43.0517308
27264800,-22.8812711,-42.0485487
20771130,,
24716510,-22.7996897,-43.0042033
26551081,-22.7819701,-43.4238601
24460330,-22.8108028,-43.043915
21073240,-22.8526627,-43.2684128
28300970,-21.206554,-41.8892151
22713001,-22.9303982,-43.3817132
21665210,,
22723426,-22.91750395,-43.3955777166498
26011280,-22.7494408,-43.4254475
24030210,-22.7152687,-43.5589154
24210240,-22.9031285,-43.1302881
27350160,,
24723335,-22.8848258,-42.0503025
22795230,-23.0221792,-43.4607578
22710561,-22.9464017,-43.3792320612104
25615531,-22.4875701,-43.1519047
23830250,,
22011002,-21.7340764,-41.3107775
21921075,-22.8041085,-43.1842725
22730521,-22.9464017,-43.3792320612104
26140280,,
24440000,,
25044030,-22.743297,-43.7067956
26084325,-22.7348702,-43.5295216
20780330,-22.8946879,-43.2675546
26225570,-22.683732,-43.2417031
21610230,-22.8622516,-43.3720487
26210000,-22.7597548,-43.4516209
21640010,-22.8360029,-43.3946116
28740000,,
26263150,,
21520210,-22.8089851,-43.3697917
25990110,,
25035410,-22.7545289,-43.3107157
20761060,-22.8741832,-43.2930146
26087080,-22.8471509,-43.3587923
21020160,-22.8293802,-43.2767698
24738350,-22.8497293,-42.9509372
21660005,-22.7328088,-43.5833811
23066440,-22.8891809,-43.610547
28010420,,
25515080,-22.9331942,-42.4944609
27460000,,
27943210,-22.3796529,-41.79019
24473080,-22.7941774,-43.0284712
23555080,-22.9144322,-43.6961667
20780370,-22.8928605,-43.2641053
26013440,-22.7410643,-43.4423538
21371100,-22.8550703,-43.3182027
22775060,-22.9710416,-43.3909147
26021190,-22.7279241,-43.4393655
26050160,-22.3120315,-42.5382858
24422370,-22.827555,-43.032427
26143080,-22.8646916,-43.3086342
23075360,-22.8889618,-43.5744456
25561421,-21.7862071,-41.3373057
21061570,,
24731070,-22.820236,-42.992073
20950260,-22.8824388,-43.1248461
21071485,-22.8506657,-43.2774019
21230240,-22.8262036,-43.3278612
26053710,-22.6555726,-43.4919737
21910174,,
20973110,-22.8927609,-43.3451657
25015470,,
24754510,-22.8722752,-43.0242398
27973410,,
23010185,-22.8767766,-43.4463258
24722235,-22.7840447,-42.9755965
25640241,,
20740210,-22.8889443,-43.3149083
20551010,-22.9144157,-43.2388557
24744620,,
21755000,-22.8842163,-43.4256691
28625650,-22.2775581,-42.5367163
21361310,-22.869744,-42.2919246
21931383,-22.831927,-43.2373463
24360200,-22.7559761,-43.4867964
23015170,-22.9081193,-43.5401765
28070330,,
24805741,-22.5393444,-44.0669184
21531095,-22.8266804,-43.3442602
23045760,-22.9248219,-43.5719382
25625190,-22.7762656,-43.334327
26153400,-22.8300588,-43.6375159
25954020,-22.4320355,-42.9519296
21910097,-22.7883142,-43.1837435
22783235,,
27960160,-22.4117524,-44.2639056
21830600,-22.7821427,-41.9256251
24240181,-22.8919878,-43.098681
21765060,-22.8882284,-43.426412
20250157,-22.8771267,-42.037485
24470300,-22.7962154,-43.046885
21931590,-22.7991187,-43.2091024
20250150,-22.7666755,-42.9668902
28093030,,
21215100,-22.8661266,-43.0921124
22770104,-22.9339396,-43.3579135
20270134,-22.9111971,-43.2136998
22441070,-22.9789705,-43.2240743
21041290,-22.8757345,-43.2493328
20921180,-22.7955442,-43.5504217
21020410,-22.8355401,-43.2737295
22760070,-22.7204399,-42.680349
26183390,,
21341280,-22.8873083,-43.3491416
21853360,-22.849261,-43.4916752
22783325,-22.978309,-43.4559352
26260560,-22.866406,-42.3376019
27522130,-23.3194894,-51.1482087
20756130,-22.3732396,-41.7849237
27963452,-22.8470732,-42.0258221
27936110,-22.383805,-41.7872595
25976272,-22.4113937,-42.9461395
24420465,,
21655720,-22.8173046,-43.3884544
24734310,,
28613325,,
21370250,-22.8710898,-43.316436
22211200,-22.8765906,-42.1167497
25957152,-22.8436354,-42.9544544
23585803,-22.9217953,-43.6284627
24740070,-22.8332307,-42.99796
23575335,,
27961076,,
26521030,-22.810167,-43.435143
24410000,-22.862007,-43.0897402
22723165,-22.9056689,-43.4100296
22760130,-22.9393043,-43.348503
21852050,-22.8557148,-43.4888903
25964120,-22.0390417,-42.9917065
27580000,,
21215210,-22.834437,-43.2937431
24472220,-22.7910311,-43.035907
23535450,-22.9839269,-43.6989507
21060070,-22.8465377,-43.2676003
22070000,-22.9767638,-43.1880999
24070000,-22.8770324,-43.3428941
20520054,-22.9397749,-43.2488276
21931440,-22.6913265,-43.6124642
21775090,-22.889632,-43.4453744
24809148,,
20211010,-21.2743792,-41.7860172
27261040,-22.8130977,-43.2245792
21930190,-22.8223955,-43.17498
26112240,-22.4141506,-42.9837962
26260540,-22.7584834,-43.4703627
22221070,-22.9318016,-43.1823899
20271202,-22.9105592,-43.2219635
21921080,-22.8806782,-43.2486966
23820370,-22.8625335,-43.7887712
21241310,-22.888443,-42.3685462
25650190,-22.8784613,-43.5225126
20750030,-22.8841226,-43.2976492
21073040,-22.8472578,-43.2688826
21235602,-22.8355116,-43.3182064
21721280,-22.8717967,-43.4395205
25525070,-22.7977565,-43.3776993
25675021,-22.4997335,-43.2011166
28035641,-21.7541774,-41.3296687
20220302,-22.8970517,-43.2006347
23030150,-22.8317194,-42.007172
24416450,-22.8420684,-43.0713758
26291371,-22.7850401,-43.5440948
25510180,-22.8359854,-43.0816298
23076090,-22.8852762,-43.5756369
23585590,-22.9250911,-43.6332103
22221030,-22.9267586,-43.181342
26116590,-22.748419,-43.3966493
21852002,-22.8476339,-43.2480525977645
24355170,-22.8739628,-43.3057333
28909630,-22.8991355,-43.6012884
24731140,-22.8234216,-42.9847677
22760152,-22.9419834,-43.3448956
22790587,-23.0217111,-43.4869678
24456170,-22.3873274,-41.7944822
27923320,,
20725060,-22.9059418,-43.2833646
21250510,-22.8249915,-43.3077109
20270100,,
24716584,-22.7916157,-42.9987371
26553180,-22.785473,-43.4292379
23575000,-22.9081624,-43.685768
27923090,,
21843210,,
21380330,-22.8766582,-43.316945
28960000,,
20750140,,
22780070,-22.9691608,-43.4280448
26950000,,
27113240,-1.3307699,-48.3695681
23080580,,
21031340,-22.8498977,-43.2596915
27275262,-22.5013711,-44.1127765
20241263,-22.7921885,-43.3290644
24020068,-22.8924962,-43.1137981
25535450,-22.7876005,-43.4038476
21370160,-22.8750375,-43.318854
23525250,-22.958989,-43.6664789
25030140,-22.7731178,-43.3169245
20550030,-22.7485498,-43.6927985
26440220,,
23934655,-21.7658635,-41.3092518
23073300,-22.8875914,-43.5888056
27470000,,
25555100,-22.7896536,-43.3672243
22710241,-22.9298863,-43.3798633
22621150,-23.008729,-43.3078981
26182100,-22.7032011,-43.3365598
21221080,-22.8527395,-43.3015413
25231300,-21.7593408,-41.3394026
21755140,-22.8846484,-43.4195468
26275070,-22.4792763,-43.1730467
23092031,-22.86803215,-43.5234599373355
26182140,,
28027190,-21.7751997,-41.3244917
22730305,-22.9255524,-43.3620285
25585191,-22.8932847,-43.367766
26535004,-22.8063771,-43.4148669
28073400,-21.6870528,-41.3117453
26130020,-22.7705729,-43.3966107
26022150,-22.9059131,-42.8184479
21921370,-22.8033919,-43.1889932
20761380,,
24457550,-22.7740586,-43.5450387
20271290,-22.7871299,-43.3002371
27321640,-22.5237331,-44.1861479
25570530,-22.5501593,-44.1375776
27940190,-22.8896609,-43.5822932
23087320,-22.9072789,-43.1816844
20972450,-22.8904062,-43.6421122
26145240,-22.8371029,-43.4003835
24754320,-22.86653,-43.0276525
27250290,-22.6460174,-43.4088516
26560542,-22.7742512,-43.4251973
21710350,-22.8747271,-43.4231302
21071540,,
24315386,-22.9028515,-43.0672981
25272230,-19.866804,-44.021843
24744750,-22.8416449,-43.0323079
21530000,-22.8476339,-43.2480525977645
24220091,-22.9052126,-43.1067409
22041080,-22.9685405,-43.1885264
25560300,-22.7516685,-43.304217
21770100,-22.8909367,-43.4408456
21941430,-22.8130977,-43.2245792
22452100,-22.329598,-41.7403151
23894418,-22.74432,-43.6960084
24415230,-22.8397389,-43.0717532
22740210,-22.9261047,-43.3643079
21236160,,
20231085,-22.8887759,-42.3667021
21655340,-22.8156878,-43.3781819
26052050,-22.6928834,-43.432136
28620240,-22.8987496,-43.1048707
20760340,,
26520570,-22.8100178,-43.4282176
25965711,-22.4035574,-42.968599
26650000,,
23515680,-22.777719,-43.4250168
27330240,-29.6990079,-53.750965
22740040,-22.9290812,-43.3653606
21250550,-22.8258794,-43.3031625
21721450,-21.832539,-41.2693337
25271090,-22.7283127,-43.4690474
21620500,-22.8326515,-43.403972
20240050,-21.7511729,-41.3410332
25525520,-21.7557167,-41.3365275
23050101,-22.9169842,-43.6332753
24474810,-22.8086875,-43.3069894
20740370,-22.897402,-43.3094305
20521070,-22.7402692,-43.3205374
22050002,-22.9639208,-43.1739732
21810130,-22.7548698,-43.4793673
20550120,-22.922655,-43.2302143
28595000,,
28915010,-22.7733721,-43.5839439
26562110,-22.7704945,-43.4231242
22713480,-22.9264774,-43.4011392
21221360,,
25750225,-22.3703658,-43.1264718
25809300,-22.0991463,-43.219145
21655480,,
21745290,-22.8928657,-43.418353
27535220,-22.8562269,-43.6003421
21825060,-22.8877061,-43.4688107
22753030,-22.9671209,-43.335389
25540330,-22.9842208,-43.1916424
24120080,-22.9064804,-43.0880274
23028270,-22.9769757,-43.6630866
24726040,-22.7666755,-42.9668902
23073410,-22.8843481,-43.5883777
27276200,,
25956010,-22.4917818,-43.2041369
24813516,-22.4441023,-44.326469
26020240,-22.2286636,-43.1000286
26178180,-22.8812258,-43.3239755
21321260,-22.8945847,-43.3597007672139
25660004,-22.5107618,-43.2122746
21540500,-22.8551658,-43.3510572
20240180,-22.8188179,-43.0592894
25070030,-22.8784613,-43.5225126
23530000,,
25953610,-22.947702,-43.3705408
25635051,-22.8525573,-43.3883228
20723230,-22.9116177,-43.2866708
20765110,-22.7234566,-43.4043088
21051390,-22.8732551,-43.2694752
20551190,-21.7705245,-41.3185865
20725010,-22.9052862,-43.2818844
21635100,-22.8285408,-43.4092623
28920073,-22.8310151,-42.1056549
24060050,-22.8844404,-43.1049183
27971727,-22.9216413,-43.6035523
20755050,-22.8861863,-43.2951662
24900115,-22.9127182,-42.8220659
27640000,,
26042181,,
26255140,-22.7654119,-43.4393525
28616155,-22.8601006,-43.0961949
21870060,-22.8734101,-43.4585611
21921180,-22.8058304,-43.1873435
28970972,-22.9412096,-42.1768063
25555810,-22.7427238,-42.897803
28025386,,
26545500,-22.8127909,-43.3986942
23595020,-22.7632982,-43.3618202
24415060,-22.8476791,-43.0883043
28910170,-22.8884443,-42.0409758
20560120,-22.9181164,-43.2664799
23094091,-22.8709488,-43.5093546
21210320,-22.8438887,-43.2963056
21370300,-8.0157593,-34.8837209
25235460,-22.9899938,-44.2375701
28021560,,
21725220,-22.860055,-43.4510458
24903495,-22.9168368,-42.8046558
28610190,-22.2808995,-42.530332
26135300,-22.8567106,-42.3169251
21715000,-22.8794431,-43.4365367
20950005,-22.9067497,-43.2398157
27937400,-22.8822042,-43.4463044
27280000,,
23530610,-22.967503,-43.7055678
22010000,-22.9767638,-43.1880999
21510540,-22.7917312,-43.5479487
25978030,-22.4093748,-42.9474072
25660003,-22.5107618,-43.2122746
21060090,-22.8555918,-43.2620807
20715040,-22.9120939,-43.2652061
25040005,-22.733357,-43.3093244
25211080,-22.9928153,-43.5481937
23064230,-22.9204652,-43.1930518
27250170,,
20760070,-22.880968,-43.2789058
26385210,,
21381120,-22.8813777,-43.3211978
22710310,-22.933382,-43.3691441
21931460,-22.8087682,-43.1908286
28895886,-22.6580917,-43.0276934
24416130,-22.8383824,-43.0770099
23912520,,
23058170,-22.8913564,-43.3461684
20230260,-22.3716194,-41.7844827
21740370,-22.8887724,-43.3827226
25620040,,
20755280,-22.8911207,-43.2962695
21922450,-22.9336697,-42.9975403
25036080,-22.8570712,-43.3073565
21220430,-22.8423506,-43.315238
25010144,-22.9062534,-43.1735117
24425470,-22.8537297,-43.0892535
21331070,-22.8913462,-42.3566753
22431050,-22.9832566,-43.2265394
21852420,-22.8598171,-43.4936269
27350470,-22.4599048,-44.2899613
25550710,-22.782187,-43.3788046
24120056,-22.888017,-43.0974871
24455500,,
20770060,-22.8894532,-43.2898959
25075300,-22.8987648,-43.1118074
21775003,-22.8914951,-43.4491234
21820390,-22.8842792,-43.4770397
24813660,,
25555783,,
25545430,-22.3957049,-41.7992276
21875240,,
21070820,-22.847369,-43.2896194
21721490,-22.8543116,-43.07996
24715290,-21.8324326,-41.282821
20560110,-22.9169521,-43.2600343
24813672,-22.8036588,-43.7778553
23035372,-22.9678326,-43.6218315
24050286,-22.9038042,-43.0672894
21371060,-22.8584126,-43.317303
24726070,-22.7755621,-42.9589099
25070430,-22.9735067,-43.2269637
23033180,-22.9601811,-43.6034162
23098030,-22.8532947,-43.4869012
28450000,,
26298557,-22.9008447,-43.5997095
